,pdb_id,lig_id,Vina_Score
10925,31_4f09_4e6q,1_0019,-7.2
10926,31_4f09_4f09,1_0000,-8.4
10927,31_4f09_4f09,1_0001,-7.6
10928,31_4f09_4f09,1_0002,-7.2
10929,31_4f09_4f09,1_0003,-6.6
10930,31_4f09_4f09,1_0004,-6.6
10931,31_4f09_4f09,1_0005,-6.4
10932,31_4f09_4f09,1_0006,-6.3
10933,31_4f09_4f09,1_0007,-6.2
10934,31_4f09_4f09,1_0008,-6.0
10935,31_4f09_4f09,1_0009,-6.0
10936,31_4f09_4f09,1_0010,-5.8
10937,31_4f09_4f09,1_0011,-5.7
10938,31_4f09_4f09,1_0012,-5.6
10939,31_4f09_4f09,1_0013,-5.5
10940,31_4f09_4f09,1_0014,-5.5
10941,31_4f09_4f09,1_0015,-5.4
10942,31_4f09_4f09,1_0016,-5.0
10943,31_4f09_4f09,1_0017,-5.0
10944,31_4f09_4f09,1_0018,-5.0
10945,31_4f09_4f09,1_0019,-4.9
10946,31_4f09_4gfm,1_0000,-7.8
10947,31_4f09_4gfm,1_0001,-7.6
10948,31_4f09_4gfm,1_0002,-7.6
10949,31_4f09_4gfm,1_0003,-7.6
10950,31_4f09_4gfm,1_0004,-7.1
10951,31_4f09_4gfm,1_0005,-7.1
10952,31_4f09_4gfm,1_0006,-7.1
10953,31_4f09_4gfm,1_0007,-7.1
10954,31_4f09_4gfm,1_0008,-7.0
10955,31_4f09_4gfm,1_0009,-6.9
10956,31_4f09_4gfm,1_0010,-6.9
10957,31_4f09_4gfm,1_0011,-6.8
10958,31_4f09_4gfm,1_0012,-6.7
10959,31_4f09_4gfm,1_0013,-6.6
10960,31_4f09_4gfm,1_0014,-6.6
10961,31_4f09_4gfm,1_0015,-6.5
10962,31_4f09_4gfm,1_0016,-6.3
10963,31_4f09_4gfm,1_0017,-6.1
10964,31_4f09_4gfm,1_0018,-5.6
10965,31_4f09_4gfm,1_0019,-5.5
10966,31_4f09_4hge,1_0000,-8.5
10967,31_4f09_4hge,1_0001,-8.2
10968,31_4f09_4hge,1_0002,-8.1
10969,31_4f09_4hge,1_0003,-8.1
10970,31_4f09_4hge,1_0004,-8.1
10971,31_4f09_4hge,1_0005,-8.1
10972,31_4f09_4hge,1_0006,-8.1
10973,31_4f09_4hge,1_0007,-8.0
10974,31_4f09_4hge,1_0008,-7.9
10975,31_4f09_4hge,1_0009,-7.8
10976,31_4f09_4hge,1_0010,-7.8
10977,31_4f09_4hge,1_0011,-7.7
10978,31_4f09_4hge,1_0012,-7.6
10979,31_4f09_4hge,1_0013,-7.5
10980,31_4f09_4hge,1_0014,-7.3
10981,31_4f09_4hge,1_0015,-7.3
10982,31_4f09_4hge,1_0016,-7.2
10983,31_4f09_4hge,1_0017,-7.2
10984,31_4f09_4hge,1_0018,-7.1
10985,31_4f09_4hge,1_0019,-6.7
10986,31_4f09_4jia,1_0000,-9.5
10987,31_4f09_4jia,1_0001,-9.5
10988,31_4f09_4jia,1_0002,-9.5
10989,31_4f09_4jia,1_0003,-9.4
10990,31_4f09_4jia,1_0004,-8.9
10991,31_4f09_4jia,1_0005,-8.7
10992,31_4f09_4jia,1_0006,-8.7
10993,31_4f09_4jia,1_0007,-8.6
10994,31_4f09_4jia,1_0008,-8.5
10995,31_4f09_4jia,1_0009,-8.4
10996,31_4f09_4jia,1_0010,-8.3
10997,31_4f09_4jia,1_0011,-8.0
10998,31_4f09_4jia,1_0012,-8.0
10999,31_4f09_4jia,1_0013,-8.0
11000,31_4f09_4jia,1_0014,-8.0
11001,31_4f09_4jia,1_0015,-7.6
11002,31_4f09_4jia,1_0016,-7.6
11003,31_4f09_4jia,1_0017,-7.3
11004,31_4f09_4jia,1_0018,-7.3
11005,31_4f09_4jia,1_0019,-7.2
11006,31_4gfm_4e6q,1_0000,-9.4
11007,31_4gfm_4e6q,1_0001,-8.6
11008,31_4gfm_4e6q,1_0002,-8.6
11009,31_4gfm_4e6q,1_0003,-8.5
11010,31_4gfm_4e6q,1_0004,-8.5
11011,31_4gfm_4e6q,1_0005,-8.3
11012,31_4gfm_4e6q,1_0006,-8.3
11013,31_4gfm_4e6q,1_0007,-8.2
11014,31_4gfm_4e6q,1_0008,-8.2
11015,31_4gfm_4e6q,1_0009,-8.0
11016,31_4gfm_4e6q,1_0010,-8.0
11017,31_4gfm_4e6q,1_0011,-8.0
11018,31_4gfm_4e6q,1_0012,-7.8
11019,31_4gfm_4e6q,1_0013,-7.7
11020,31_4gfm_4e6q,1_0014,-7.6
11021,31_4gfm_4e6q,1_0015,-7.6
11022,31_4gfm_4e6q,1_0016,-7.6
11023,31_4gfm_4e6q,1_0017,-7.4
11024,31_4gfm_4e6q,1_0018,-7.4
11025,31_4gfm_4e6q,1_0019,-7.1
11026,31_4gfm_4f09,1_0000,-8.5
11027,31_4gfm_4f09,1_0001,-8.3
11028,31_4gfm_4f09,1_0002,-7.4
11029,31_4gfm_4f09,1_0003,-7.4
11030,31_4gfm_4f09,1_0004,-7.4
11031,31_4gfm_4f09,1_0005,-7.0
11032,31_4gfm_4f09,1_0006,-7.0
11033,31_4gfm_4f09,1_0007,-6.8
11034,31_4gfm_4f09,1_0008,-6.1
11035,31_4gfm_4f09,1_0009,-6.1
11036,31_4gfm_4f09,1_0010,-5.8
11037,31_4gfm_4f09,1_0011,-5.7
11038,31_4gfm_4f09,1_0012,-5.6
11039,31_4gfm_4f09,1_0013,-5.5
11040,31_4gfm_4f09,1_0014,-5.4
11041,31_4gfm_4f09,1_0015,-5.4
11042,31_4gfm_4f09,1_0016,-5.1
11043,31_4gfm_4f09,1_0017,-5.1
11044,31_4gfm_4f09,1_0018,-5.0
11045,31_4gfm_4f09,1_0019,-5.0
11046,31_4gfm_4gfm,1_0000,-7.9
11047,31_4gfm_4gfm,1_0001,-7.9
11048,31_4gfm_4gfm,1_0002,-7.9
11049,31_4gfm_4gfm,1_0003,-7.5
11050,31_4gfm_4gfm,1_0004,-7.4
11051,31_4gfm_4gfm,1_0005,-6.8
11052,31_4gfm_4gfm,1_0006,-6.8
11053,31_4gfm_4gfm,1_0007,-6.8
11054,31_4gfm_4gfm,1_0008,-6.6
11055,31_4gfm_4gfm,1_0009,-6.5
11056,31_4gfm_4gfm,1_0010,-6.4
11057,31_4gfm_4gfm,1_0011,-6.4
11058,31_4gfm_4gfm,1_0012,-6.1
11059,31_4gfm_4gfm,1_0013,-6.1
11060,31_4gfm_4gfm,1_0014,-6.0
11061,31_4gfm_4gfm,1_0015,-5.9
11062,31_4gfm_4gfm,1_0016,-5.8
11063,31_4gfm_4gfm,1_0017,-5.5
11064,31_4gfm_4gfm,1_0018,-5.4
11065,31_4gfm_4gfm,1_0019,-5.2
11066,31_4gfm_4hge,1_0000,-9.3
11067,31_4gfm_4hge,1_0001,-9.3
11068,31_4gfm_4hge,1_0002,-9.3
11069,31_4gfm_4hge,1_0003,-9.2
11070,31_4gfm_4hge,1_0004,-9.1
11071,31_4gfm_4hge,1_0005,-8.9
11072,31_4gfm_4hge,1_0006,-8.9
11073,31_4gfm_4hge,1_0007,-8.6
11074,31_4gfm_4hge,1_0008,-8.6
11075,31_4gfm_4hge,1_0009,-8.5
11076,31_4gfm_4hge,1_0010,-8.4
11077,31_4gfm_4hge,1_0011,-8.2
11078,31_4gfm_4hge,1_0012,-8.2
11079,31_4gfm_4hge,1_0013,-8.1
11080,31_4gfm_4hge,1_0014,-8.1
11081,31_4gfm_4hge,1_0015,-8.0
11082,31_4gfm_4hge,1_0016,-7.9
11083,31_4gfm_4hge,1_0017,-7.9
11084,31_4gfm_4hge,1_0018,-7.9
11085,31_4gfm_4hge,1_0019,-7.4
11086,31_4gfm_4jia,1_0000,-9.9
11087,31_4gfm_4jia,1_0001,-9.7
11088,31_4gfm_4jia,1_0002,-9.6
11089,31_4gfm_4jia,1_0003,-9.4
11090,31_4gfm_4jia,1_0004,-9.1
11091,31_4gfm_4jia,1_0005,-8.9
11092,31_4gfm_4jia,1_0006,-8.9
11093,31_4gfm_4jia,1_0007,-8.8
11094,31_4gfm_4jia,1_0008,-8.7
11095,31_4gfm_4jia,1_0009,-8.6
11096,31_4gfm_4jia,1_0010,-8.5
11097,31_4gfm_4jia,1_0011,-8.5
11098,31_4gfm_4jia,1_0012,-8.5
11099,31_4gfm_4jia,1_0013,-8.5
11100,31_4gfm_4jia,1_0014,-8.5
11101,31_4gfm_4jia,1_0015,-8.4
11102,31_4gfm_4jia,1_0016,-8.1
11103,31_4gfm_4jia,1_0017,-7.6
11104,31_4gfm_4jia,1_0018,-7.4
11105,31_4gfm_4jia,1_0019,-7.4
11106,31_4hge_4e6q,1_0000,-8.8
11107,31_4hge_4e6q,1_0001,-8.7
11108,31_4hge_4e6q,1_0002,-8.5
11109,31_4hge_4e6q,1_0003,-8.3
11110,31_4hge_4e6q,1_0004,-8.3
11111,31_4hge_4e6q,1_0005,-8.0
11112,31_4hge_4e6q,1_0006,-7.7
11113,31_4hge_4e6q,1_0007,-7.5
11114,31_4hge_4e6q,1_0008,-7.5
11115,31_4hge_4e6q,1_0009,-7.3
11116,31_4hge_4e6q,1_0010,-7.2
11117,31_4hge_4e6q,1_0011,-7.2
11118,31_4hge_4e6q,1_0012,-7.0
11119,31_4hge_4e6q,1_0013,-6.9
11120,31_4hge_4e6q,1_0014,-6.8
11121,31_4hge_4e6q,1_0015,-6.7
11122,31_4hge_4e6q,1_0016,-6.4
11123,31_4hge_4e6q,1_0017,-6.4
11124,31_4hge_4e6q,1_0018,-6.3
11125,31_4hge_4e6q,1_0019,-6.3
11126,31_4hge_4f09,1_0000,-7.9
11127,31_4hge_4f09,1_0001,-7.6
11128,31_4hge_4f09,1_0002,-7.5
11129,31_4hge_4f09,1_0003,-7.4
11130,31_4hge_4f09,1_0004,-6.8
11131,31_4hge_4f09,1_0005,-6.6
11132,31_4hge_4f09,1_0006,-6.6
11133,31_4hge_4f09,1_0007,-6.6
11134,31_4hge_4f09,1_0008,-6.3
11135,31_4hge_4f09,1_0009,-6.1
11136,31_4hge_4f09,1_0010,-6.1
11137,31_4hge_4f09,1_0011,-5.9
11138,31_4hge_4f09,1_0012,-5.8
11139,31_4hge_4f09,1_0013,-5.7
11140,31_4hge_4f09,1_0014,-5.7
11141,31_4hge_4f09,1_0015,-5.6
11142,31_4hge_4f09,1_0016,-5.6
11143,31_4hge_4f09,1_0017,-5.4
11144,31_4hge_4f09,1_0018,-5.3
11145,31_4hge_4f09,1_0019,-5.3
11146,31_4hge_4gfm,1_0000,-7.9
11147,31_4hge_4gfm,1_0001,-7.9
11148,31_4hge_4gfm,1_0002,-7.3
11149,31_4hge_4gfm,1_0003,-7.3
11150,31_4hge_4gfm,1_0004,-7.3
11151,31_4hge_4gfm,1_0005,-7.2
11152,31_4hge_4gfm,1_0006,-7.1
11153,31_4hge_4gfm,1_0007,-7.1
11154,31_4hge_4gfm,1_0008,-7.0
11155,31_4hge_4gfm,1_0009,-7.0
11156,31_4hge_4gfm,1_0010,-6.7
11157,31_4hge_4gfm,1_0011,-6.6
11158,31_4hge_4gfm,1_0012,-6.6
11159,31_4hge_4gfm,1_0013,-6.2
11160,31_4hge_4gfm,1_0014,-6.0
11161,31_4hge_4gfm,1_0015,-5.9
11162,31_4hge_4gfm,1_0016,-5.9
11163,31_4hge_4gfm,1_0017,-5.7
11164,31_4hge_4gfm,1_0018,-5.6
11165,31_4hge_4gfm,1_0019,-5.4
11166,31_4hge_4hge,1_0000,-8.9
11167,31_4hge_4hge,1_0001,-8.8
11168,31_4hge_4hge,1_0002,-8.8
11169,31_4hge_4hge,1_0003,-8.6
11170,31_4hge_4hge,1_0004,-8.4
11171,31_4hge_4hge,1_0005,-8.2
11172,31_4hge_4hge,1_0006,-8.0
11173,31_4hge_4hge,1_0007,-7.9
11174,31_4hge_4hge,1_0008,-7.8
11175,31_4hge_4hge,1_0009,-7.7
11176,31_4hge_4hge,1_0010,-7.7
11177,31_4hge_4hge,1_0011,-7.6
11178,31_4hge_4hge,1_0012,-7.6
11179,31_4hge_4hge,1_0013,-7.2
11180,31_4hge_4hge,1_0014,-7.1
11181,31_4hge_4hge,1_0015,-7.1
11182,31_4hge_4hge,1_0016,-7.1
11183,31_4hge_4hge,1_0017,-7.0
11184,31_4hge_4hge,1_0018,-6.8
11185,31_4hge_4hge,1_0019,-6.8
11186,31_4hge_4jia,1_0000,-9.5
11187,31_4hge_4jia,1_0001,-9.5
11188,31_4hge_4jia,1_0002,-9.5
11189,31_4hge_4jia,1_0003,-9.4
11190,31_4hge_4jia,1_0004,-9.3
11191,31_4hge_4jia,1_0005,-9.2
11192,31_4hge_4jia,1_0006,-9.1
11193,31_4hge_4jia,1_0007,-8.9
11194,31_4hge_4jia,1_0008,-8.9
11195,31_4hge_4jia,1_0009,-8.3
11196,31_4hge_4jia,1_0010,-8.1
11197,31_4hge_4jia,1_0011,-8.0
11198,31_4hge_4jia,1_0012,-8.0
11199,31_4hge_4jia,1_0013,-7.8
11200,31_4hge_4jia,1_0014,-7.7
11201,31_4hge_4jia,1_0015,-7.5
11202,31_4hge_4jia,1_0016,-7.5
11203,31_4hge_4jia,1_0017,-7.5
11204,31_4hge_4jia,1_0018,-7.4
11205,31_4hge_4jia,1_0019,-7.3
11206,31_4jia_4e6q,1_0000,-8.5
11207,31_4jia_4e6q,1_0001,-8.5
11208,31_4jia_4e6q,1_0002,-8.3
11209,31_4jia_4e6q,1_0003,-8.3
11210,31_4jia_4e6q,1_0004,-8.2
11211,31_4jia_4e6q,1_0005,-8.2
11212,31_4jia_4e6q,1_0006,-8.1
11213,31_4jia_4e6q,1_0007,-8.1
11214,31_4jia_4e6q,1_0008,-7.8
11215,31_4jia_4e6q,1_0009,-7.8
11216,31_4jia_4e6q,1_0010,-7.7
11217,31_4jia_4e6q,1_0011,-7.6
11218,31_4jia_4e6q,1_0012,-7.6
11219,31_4jia_4e6q,1_0013,-7.6
11220,31_4jia_4e6q,1_0014,-7.5
11221,31_4jia_4e6q,1_0015,-7.4
11222,31_4jia_4e6q,1_0016,-7.1
11223,31_4jia_4e6q,1_0017,-7.1
11224,31_4jia_4e6q,1_0018,-7.1
11225,31_4jia_4e6q,1_0019,-6.9
11226,31_4jia_4f09,1_0000,-7.9
11227,31_4jia_4f09,1_0001,-7.6
11228,31_4jia_4f09,1_0002,-7.0
11229,31_4jia_4f09,1_0003,-6.7
11230,31_4jia_4f09,1_0004,-6.6
11231,31_4jia_4f09,1_0005,-6.6
11232,31_4jia_4f09,1_0006,-6.5
11233,31_4jia_4f09,1_0007,-6.4
11234,31_4jia_4f09,1_0008,-6.3
11235,31_4jia_4f09,1_0009,-6.3
11236,31_4jia_4f09,1_0010,-6.2
11237,31_4jia_4f09,1_0011,-6.2
11238,31_4jia_4f09,1_0012,-6.0
11239,31_4jia_4f09,1_0013,-5.9
11240,31_4jia_4f09,1_0014,-5.8
11241,31_4jia_4f09,1_0015,-5.8
11242,31_4jia_4f09,1_0016,-5.6
11243,31_4jia_4f09,1_0017,-5.5
11244,31_4jia_4f09,1_0018,-5.2
11245,31_4jia_4f09,1_0019,-5.2
11246,31_4jia_4gfm,1_0000,-7.8
11247,31_4jia_4gfm,1_0001,-7.8
11248,31_4jia_4gfm,1_0002,-7.2
11249,31_4jia_4gfm,1_0003,-7.2
11250,31_4jia_4gfm,1_0004,-7.0
11251,31_4jia_4gfm,1_0005,-7.0
11252,31_4jia_4gfm,1_0006,-6.9
11253,31_4jia_4gfm,1_0007,-6.9
11254,31_4jia_4gfm,1_0008,-6.8
11255,31_4jia_4gfm,1_0009,-6.8
11256,31_4jia_4gfm,1_0010,-6.8
11257,31_4jia_4gfm,1_0011,-6.6
11258,31_4jia_4gfm,1_0012,-6.6
11259,31_4jia_4gfm,1_0013,-6.6
11260,31_4jia_4gfm,1_0014,-6.5
11261,31_4jia_4gfm,1_0015,-6.5
11262,31_4jia_4gfm,1_0016,-6.4
11263,31_4jia_4gfm,1_0017,-6.4
11264,31_4jia_4gfm,1_0018,-6.3
11265,31_4jia_4gfm,1_0019,-6.0
11266,31_4jia_4hge,1_0000,-8.9
11267,31_4jia_4hge,1_0001,-8.5
11268,31_4jia_4hge,1_0002,-8.5
11269,31_4jia_4hge,1_0003,-8.4
11270,31_4jia_4hge,1_0004,-8.2
11271,31_4jia_4hge,1_0005,-8.1
11272,31_4jia_4hge,1_0006,-8.0
11273,31_4jia_4hge,1_0007,-8.0
11274,31_4jia_4hge,1_0008,-8.0
11275,31_4jia_4hge,1_0009,-7.9
11276,31_4jia_4hge,1_0010,-7.9
11277,31_4jia_4hge,1_0011,-7.8
11278,31_4jia_4hge,1_0012,-7.8
11279,31_4jia_4hge,1_0013,-7.5
11280,31_4jia_4hge,1_0014,-7.5
11281,31_4jia_4hge,1_0015,-7.5
11282,31_4jia_4hge,1_0016,-7.2
11283,31_4jia_4hge,1_0017,-7.2
11284,31_4jia_4hge,1_0018,-7.0
11285,31_4jia_4hge,1_0019,-7.0
11286,31_4jia_4jia,1_0000,-9.3
11287,31_4jia_4jia,1_0001,-9.0
11288,31_4jia_4jia,1_0002,-8.9
11289,31_4jia_4jia,1_0003,-8.6
11290,31_4jia_4jia,1_0004,-8.6
11291,31_4jia_4jia,1_0005,-8.6
11292,31_4jia_4jia,1_0006,-8.4
11293,31_4jia_4jia,1_0007,-8.4
11294,31_4jia_4jia,1_0008,-8.3
11295,31_4jia_4jia,1_0009,-8.2
11296,31_4jia_4jia,1_0010,-8.1
11297,31_4jia_4jia,1_0011,-8.1
11298,31_4jia_4jia,1_0012,-8.0
11299,31_4jia_4jia,1_0013,-7.8
11300,31_4jia_4jia,1_0014,-7.8
11301,31_4jia_4jia,1_0015,-7.8
11302,31_4jia_4jia,1_0016,-7.7
11303,31_4jia_4jia,1_0017,-7.6
11304,31_4jia_4jia,1_0018,-7.5
11305,31_4jia_4jia,1_0019,-7.5
11306,32_1nvq_1nvq,1_0000,-11.8
11307,32_1nvq_1nvq,1_0001,-11.6
11308,32_1nvq_1nvq,1_0002,-10.3
11309,32_1nvq_1nvq,1_0003,-9.7
11310,32_1nvq_1nvq,1_0004,-9.5
11311,32_1nvq_1nvq,1_0005,-9.5
11312,32_1nvq_1nvq,1_0006,-9.3
11313,32_1nvq_1nvq,1_0007,-9.3
11314,32_1nvq_1nvq,1_0008,-9.1
11315,32_1nvq_1nvq,1_0009,-9.1
11316,32_1nvq_1nvq,1_0010,-8.6
11317,32_1nvq_1nvq,1_0011,-8.5
11318,32_1nvq_1nvq,1_0012,-8.5
11319,32_1nvq_1nvq,1_0013,-8.4
11320,32_1nvq_1nvq,1_0014,-8.4
11321,32_1nvq_1nvq,1_0015,-8.4
11322,32_1nvq_1nvq,1_0016,-8.4
11323,32_1nvq_1nvq,1_0017,-8.3
11324,32_1nvq_1nvq,1_0018,-8.1
11325,32_1nvq_1nvq,1_0019,-8.0
11326,32_1nvq_2br1,1_0000,-8.9
11327,32_1nvq_2br1,1_0001,-8.6
11328,32_1nvq_2br1,1_0002,-8.3
11329,32_1nvq_2br1,1_0003,-8.2
11330,32_1nvq_2br1,1_0004,-7.9
11331,32_1nvq_2br1,1_0005,-7.7
11332,32_1nvq_2br1,1_0006,-7.5
11333,32_1nvq_2br1,1_0007,-7.4
11334,32_1nvq_2br1,1_0008,-7.4
11335,32_1nvq_2br1,1_0009,-7.2
11336,32_1nvq_2br1,1_0010,-7.1
11337,32_1nvq_2br1,1_0011,-6.9
11338,32_1nvq_2br1,1_0012,-6.8
11339,32_1nvq_2br1,1_0013,-6.7
11340,32_1nvq_2br1,1_0014,-6.7
11341,32_1nvq_2br1,1_0015,-6.6
11342,32_1nvq_2br1,1_0016,-6.4
11343,32_1nvq_2br1,1_0017,-6.4
11344,32_1nvq_2br1,1_0018,-6.3
11345,32_1nvq_2br1,1_0019,-6.3
11346,32_1nvq_2brb,1_0000,-9.0
11347,32_1nvq_2brb,1_0001,-8.9
11348,32_1nvq_2brb,1_0002,-8.6
11349,32_1nvq_2brb,1_0003,-8.2
11350,32_1nvq_2brb,1_0004,-7.9
11351,32_1nvq_2brb,1_0005,-7.8
11352,32_1nvq_2brb,1_0006,-7.7
11353,32_1nvq_2brb,1_0007,-7.4
11354,32_1nvq_2brb,1_0008,-7.0
11355,32_1nvq_2brb,1_0009,-6.7
11356,32_1nvq_2brb,1_0010,-6.7
11357,32_1nvq_2brb,1_0011,-6.6
11358,32_1nvq_2brb,1_0012,-6.6
11359,32_1nvq_2brb,1_0013,-6.6
11360,32_1nvq_2brb,1_0014,-6.5
11361,32_1nvq_2brb,1_0015,-6.4
11362,32_1nvq_2brb,1_0016,-6.3
11363,32_1nvq_2brb,1_0017,-6.2
11364,32_1nvq_2brb,1_0018,-6.1
11365,32_1nvq_2brb,1_0019,-6.0
11366,32_2br1_1nvq,1_0000,-10.1
11367,32_2br1_1nvq,1_0001,-9.9
11368,32_2br1_1nvq,1_0002,-9.2
11369,32_2br1_1nvq,1_0003,-8.5
11370,32_2br1_1nvq,1_0004,-8.0
11371,32_2br1_1nvq,1_0005,-7.8
11372,32_2br1_1nvq,1_0006,-7.8
11373,32_2br1_1nvq,1_0007,-7.8
11374,32_2br1_1nvq,1_0008,-7.8
11375,32_2br1_1nvq,1_0009,-7.2
11376,32_2br1_1nvq,1_0010,-7.1
11377,32_2br1_1nvq,1_0011,-7.1
11378,32_2br1_1nvq,1_0012,-7.1
11379,32_2br1_1nvq,1_0013,-7.1
11380,32_2br1_1nvq,1_0014,-7.0
11381,32_2br1_1nvq,1_0015,-7.0
11382,32_2br1_1nvq,1_0016,-6.7
11383,32_2br1_1nvq,1_0017,-6.6
11384,32_2br1_1nvq,1_0018,-6.5
11385,32_2br1_1nvq,1_0019,-6.5
11386,32_2br1_2br1,1_0000,-8.3
11387,32_2br1_2br1,1_0001,-8.0
11388,32_2br1_2br1,1_0002,-7.9
11389,32_2br1_2br1,1_0003,-7.7
11390,32_2br1_2br1,1_0004,-7.6
11391,32_2br1_2br1,1_0005,-7.6
11392,32_2br1_2br1,1_0006,-7.5
11393,32_2br1_2br1,1_0007,-7.2
11394,32_2br1_2br1,1_0008,-7.2
11395,32_2br1_2br1,1_0009,-7.0
11396,32_2br1_2br1,1_0010,-7.0
11397,32_2br1_2br1,1_0011,-6.9
11398,32_2br1_2br1,1_0012,-6.4
11399,32_2br1_2br1,1_0013,-6.4
11400,32_2br1_2br1,1_0014,-6.4
11401,32_2br1_2br1,1_0015,-6.2
11402,32_2br1_2br1,1_0016,-6.0
11403,32_2br1_2br1,1_0017,-6.0
11404,32_2br1_2br1,1_0018,-5.8
11405,32_2br1_2br1,1_0019,-5.8
11406,32_2br1_2brb,1_0000,-8.6
11407,32_2br1_2brb,1_0001,-8.6
11408,32_2br1_2brb,1_0002,-8.5
11409,32_2br1_2brb,1_0003,-8.5
11410,32_2br1_2brb,1_0004,-8.1
11411,32_2br1_2brb,1_0005,-7.7
11412,32_2br1_2brb,1_0006,-7.5
11413,32_2br1_2brb,1_0007,-7.5
11414,32_2br1_2brb,1_0008,-7.4
11415,32_2br1_2brb,1_0009,-7.3
11416,32_2br1_2brb,1_0010,-7.3
11417,32_2br1_2brb,1_0011,-7.0
11418,32_2br1_2brb,1_0012,-7.0
11419,32_2br1_2brb,1_0013,-6.5
11420,32_2br1_2brb,1_0014,-6.3
11421,32_2br1_2brb,1_0015,-6.2
11422,32_2br1_2brb,1_0016,-6.2
11423,32_2br1_2brb,1_0017,-6.1
11424,32_2br1_2brb,1_0018,-6.1
11425,32_2br1_2brb,1_0019,-5.8
11426,32_2br1_3jvr,1_0000,-7.9
11427,32_2br1_3jvr,1_0001,-7.7
11428,32_2br1_3jvr,1_0002,-7.7
11429,32_2br1_3jvr,1_0003,-7.7
11430,32_2br1_3jvr,1_0004,-7.5
11431,32_2br1_3jvr,1_0005,-7.5
11432,32_2br1_3jvr,1_0006,-7.4
11433,32_2br1_3jvr,1_0007,-7.4
11434,32_2br1_3jvr,1_0008,-7.3
11435,32_2br1_3jvr,1_0009,-7.2
11436,32_2br1_3jvr,1_0010,-7.2
11437,32_2br1_3jvr,1_0011,-7.2
11438,32_2br1_3jvr,1_0012,-7.0
11439,32_2br1_3jvr,1_0013,-7.0
11440,32_2br1_3jvr,1_0014,-6.8
11441,32_2br1_3jvr,1_0015,-6.8
11442,32_2br1_3jvr,1_0016,-6.8
11443,32_2br1_3jvr,1_0017,-6.7
11444,32_2br1_3jvr,1_0018,-6.6
11445,32_2br1_3jvr,1_0019,-6.6
11446,32_2br1_3jvs,1_0000,-9.1
11447,32_2br1_3jvs,1_0001,-8.8
11448,32_2br1_3jvs,1_0002,-8.8
11449,32_2br1_3jvs,1_0003,-8.7
11450,32_2br1_3jvs,1_0004,-8.7
11451,32_2br1_3jvs,1_0005,-8.6
11452,32_2br1_3jvs,1_0006,-8.6
11453,32_2br1_3jvs,1_0007,-8.6
11454,32_2br1_3jvs,1_0008,-8.5
11455,32_2br1_3jvs,1_0009,-8.4
11456,32_2br1_3jvs,1_0010,-8.3
11457,32_2br1_3jvs,1_0011,-8.2
11458,32_2br1_3jvs,1_0012,-8.1
11459,32_2br1_3jvs,1_0013,-7.9
11460,32_2br1_3jvs,1_0014,-7.9
11461,32_2br1_3jvs,1_0015,-7.8
11462,32_2br1_3jvs,1_0016,-7.8
11463,32_2br1_3jvs,1_0017,-7.6
11464,32_2br1_3jvs,1_0018,-7.4
11465,32_2br1_3jvs,1_0019,-7.3
11466,32_2brb_1nvq,1_0000,-9.9
11467,32_2brb_1nvq,1_0001,-9.3
11468,32_2brb_1nvq,1_0002,-8.8
11469,32_2brb_1nvq,1_0003,-8.4
11470,32_2brb_1nvq,1_0004,-8.2
11471,32_2brb_1nvq,1_0005,-8.0
11472,32_2brb_1nvq,1_0006,-7.8
11473,32_2brb_1nvq,1_0007,-7.5
11474,32_2brb_1nvq,1_0008,-7.5
11475,32_2brb_1nvq,1_0009,-7.5
11476,32_2brb_1nvq,1_0010,-7.1
11477,32_2brb_1nvq,1_0011,-6.8
11478,32_2brb_1nvq,1_0012,-6.7
11479,32_2brb_1nvq,1_0013,-6.7
11480,32_2brb_1nvq,1_0014,-6.6
11481,32_2brb_1nvq,1_0015,-6.6
11482,32_2brb_1nvq,1_0016,-6.5
11483,32_2brb_1nvq,1_0017,-6.5
11484,32_2brb_1nvq,1_0018,-6.2
11485,32_2brb_1nvq,1_0019,-6.2
11486,32_2brb_2br1,1_0000,-8.1
11487,32_2brb_2br1,1_0001,-7.9
11488,32_2brb_2br1,1_0002,-7.6
11489,32_2brb_2br1,1_0003,-7.5
11490,32_2brb_2br1,1_0004,-7.5
11491,32_2brb_2br1,1_0005,-7.4
11492,32_2brb_2br1,1_0006,-7.3
11493,32_2brb_2br1,1_0007,-7.3
11494,32_2brb_2br1,1_0008,-7.3
11495,32_2brb_2br1,1_0009,-7.0
11496,32_2brb_2br1,1_0010,-6.9
11497,32_2brb_2br1,1_0011,-6.9
11498,32_2brb_2br1,1_0012,-6.6
11499,32_2brb_2br1,1_0013,-6.3
11500,32_2brb_2br1,1_0014,-6.2
11501,32_2brb_2br1,1_0015,-6.2
11502,32_2brb_2br1,1_0016,-6.1
11503,32_2brb_2br1,1_0017,-6.1
11504,32_2brb_2br1,1_0018,-5.9
11505,32_2brb_2br1,1_0019,-5.9
11506,32_2brb_2brb,1_0000,-8.5
11507,32_2brb_2brb,1_0001,-8.4
11508,32_2brb_2brb,1_0002,-8.2
11509,32_2brb_2brb,1_0003,-7.9
11510,32_2brb_2brb,1_0004,-7.6
11511,32_2brb_2brb,1_0005,-7.6
11512,32_2brb_2brb,1_0006,-7.6
11513,32_2brb_2brb,1_0007,-7.3
11514,32_2brb_2brb,1_0008,-7.2
